player_id,player_name,draft_year,draft_pick,draft_round,draft_team,college_name,birth_date,age_at_draft,height_in,weight_lb,position,has_college_stats,coll_season,coll_class,coll_pos,coll_conf,coll_g,coll_mp_per_g,coll_pts_per_g,coll_trb_per_g,coll_ast_per_g,coll_stl_per_g,coll_blk_per_g,coll_tov_per_g,coll_fg_pct,coll_fg3_pct,coll_ft_pct,coll_efg_pct,coll_per,coll_ts_pct,coll_usg_pct,coll_bpm,career_seasons,career_g,career_ws,career_ws_per_48,career_bpm,career_vorp,peak_bpm,window_seasons,early_vorp_sum,early_bpm_mean,early_ws_sum,early_per_mean,outcome_tier
ennisja01,James Ennis III,2013,50,2,ATL,Cal State Long Beach,1990-07-01,22.99,78.0,215.0,SF,True,2012-13,SR,G,Big West,33.0,33.1,16.5,6.7,2.1,1.8,1.3,3.0,0.491,0.357,0.834,0.565,25.3,0.616,24.9,7.1,8.0,395.0,16.2,0.097,-1.5,0.9,4.4,5,0.5,0.65,2.9,12.5,rotation
osbyro01,Romero Osby,2013,51,2,ORL,Oklahoma,1990-05-07,23.14,80.0,240.0,,True,2012-13,SR,F,Big 12,32.0,28.5,16.0,7.0,1.3,0.6,0.8,1.3,0.526,0.529,0.794,0.539,28.9,0.604,26.0,10.0,,,,,,,,0,,,,,bust
brownlo01,Lorenzo Brown,2013,52,2,MIN,NC State,1990-08-26,22.83,77.0,189.0,PG,True,2012-13,JR,G,ACC,33.0,34.2,12.4,4.3,7.2,2.0,0.6,3.5,0.419,0.263,0.771,0.449,19.9,0.509,22.8,5.5,5.0,103.0,-0.2,-0.007,-3.5,-0.5,-2.5,5,-0.4,-4.65,0.0,7.95,bust
iversco01,Colton Iverson,2013,53,2,IND,Colorado State,1989-06-29,23.99,84.0,255.0,,True,2012-13,SR,F,MWC,35.0,29.5,14.2,9.8,1.3,0.6,0.7,2.0,0.596,,0.59,0.596,27.4,0.602,23.8,7.9,,,,,,,,0,,,,,bust
kazemar01,Arsalan Kazemi,2013,54,2,WAS,Oregon,1990-04-22,23.18,79.0,226.0,,True,2012-13,SR,F,Pac-12,35.0,29.0,9.4,10.0,1.4,2.0,0.7,1.5,0.595,0.0,0.675,0.595,24.4,0.627,15.2,10.8,,,,,,,,0,,,,,bust
lauvejo01,Joffrey Lauvergne,2013,55,2,MEM,,1991-09-30,21.74,83.0,260.0,C,False,,,,,,,,,,,,,,,,,,,,,4.0,208.0,5.2,0.089,-2.1,-0.1,-1.0,5,-0.1,-2.75,5.3,12.93,bust
sivape01,Peyton Siva,2013,56,2,DET,Louisville,1990-10-24,22.67,72.0,185.0,SG,True,2012-13,SR,G,Big East,40.0,31.2,10.0,2.4,5.7,2.3,0.2,2.7,0.404,0.288,0.867,0.459,17.5,0.513,20.0,7.3,1.0,24.0,-0.2,-0.032,-6.4,-0.2,-6.4,1,-0.2,-6.4,-0.2,5.7,bust
oriakal01,Alex Oriakhi,2013,57,2,PHO,Missouri,1990-06-21,23.01,81.0,255.0,,True,2012-13,SR,F,SEC,34.0,25.8,11.2,8.4,0.4,0.6,1.6,1.4,0.639,,0.746,0.639,27.2,0.674,18.5,8.4,,,,,,,,0,,,,,bust
thomade01,Deshaun Thomas,2013,58,2,SAS,Ohio State,1991-08-29,21.83,79.0,215.0,,True,2012-13,JR,F,Big Ten,37.0,35.4,19.8,5.9,1.3,0.5,0.3,1.4,0.444,0.344,0.834,0.506,24.2,0.551,29.1,9.0,,,,,,,,0,,,,,bust
dubljbo01,Bojan Dubljević,2013,59,2,MIN,,1991-10-24,21.67,81.0,235.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
timmaja01,Jānis Timma,2013,60,2,MEM,,1992-07-02,20.98,79.0,224.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
wiggian01,Andrew Wiggins,2014,1,1,CLE,Kansas,1995-02-23,19.34,78.0,197.0,SF,True,2013-14,FR,G,Big 12,35.0,32.8,17.1,5.9,1.5,1.2,1.0,2.3,0.448,0.341,0.775,0.499,21.4,0.563,26.3,8.3,12.0,834.0,37.6,0.065,-1.2,5.8,1.2,5,-0.5,-2.16,13.1,14.46,starter
parkeja01,Jabari Parker,2014,2,1,MIL,Duke,1995-03-15,19.28,79.0,245.0,PF,True,2013-14,FR,F,ACC,35.0,30.7,19.1,8.7,1.2,1.1,1.2,2.3,0.473,0.358,0.748,0.511,28.4,0.558,32.7,7.6,8.0,310.0,13.8,0.078,-0.8,2.5,2.6,5,1.9,-0.82,11.5,16.2,rotation
embiijo01,Joel Embiid,2014,3,1,PHI,Kansas,1994-03-16,20.28,84.0,280.0,C,True,2013-14,FR,C,Big 12,28.0,23.1,11.2,8.1,1.4,0.9,2.6,2.4,0.626,0.2,0.685,0.629,28.2,0.655,23.4,11.9,10.0,490.0,69.0,0.212,6.7,34.3,11.6,5,7.7,4.23,16.8,24.37,superstar
gordoaa01,Aaron Gordon,2014,4,1,ORL,Arizona,1995-09-16,18.78,80.0,235.0,PF,True,2013-14,FR,F,Pac-12,38.0,31.2,12.4,8.0,2.0,0.9,1.0,1.4,0.495,0.356,0.422,0.516,20.4,0.503,23.2,8.4,12.0,756.0,50.1,0.109,0.4,13.4,2.1,5,4.6,-0.36,18.1,14.9,all_star
exumda01,Danté Exum,2014,5,1,UTA,,1995-07-13,18.95,77.0,214.0,PG,False,,,,,,,,,,,,,,,,,,,,,8.0,320.0,6.6,0.053,-2.8,-1.2,0.1,5,-1.4,-2.4,2.8,10.53,bust
smartma01,Marcus Smart,2014,6,1,BOS,Oklahoma State,1994-03-06,20.31,75.0,220.0,SG,True,2013-14,SO,G,Big 12,31.0,32.7,18.0,5.9,4.8,2.9,0.6,2.6,0.422,0.299,0.728,0.486,26.9,0.552,29.2,12.0,12.0,697.0,36.2,0.085,-0.5,7.6,1.4,5,3.3,-0.64,16.2,11.64,starter
randlju01,Julius Randle,2014,7,1,LAL,Kentucky,1994-11-29,19.57,81.0,250.0,PF,True,2013-14,FR,F,SEC,40.0,30.8,15.0,10.4,1.4,0.5,0.8,2.5,0.501,0.167,0.706,0.505,24.5,0.567,25.4,7.5,12.0,789.0,56.9,0.108,1.0,19.4,3.8,5,3.3,-3.42,17.7,12.7,all_star
stausni01,Nik Stauskas,2014,8,1,SAC,Michigan,1993-10-07,20.72,78.0,205.0,SG,True,2013-14,SO,G,Big Ten,36.0,35.6,17.5,2.9,3.3,0.6,0.3,1.9,0.47,0.442,0.824,0.586,22.7,0.642,24.4,9.3,6.0,343.0,3.9,0.028,-3.0,-1.7,-1.3,5,-1.8,-3.62,2.7,7.12,bust
vonleno01,Noah Vonleh,2014,9,1,CHO,Indiana,1995-08-24,18.84,82.0,257.0,C,True,2013-14,FR,F,Big Ten,30.0,26.5,11.3,9.0,0.6,0.9,1.4,2.1,0.523,0.485,0.716,0.56,22.2,0.604,21.4,6.6,8.0,362.0,9.4,0.077,-2.5,-0.7,-0.6,5,-1.0,-2.68,6.3,11.48,bust
paytoel01,Elfrid Payton,2014,10,1,PHI,Louisiana,1994-02-22,20.34,75.0,195.0,PG,True,2013-14,JR,G,Sun Belt,35.0,35.9,19.2,6.0,5.9,2.3,0.6,3.6,0.509,0.259,0.609,0.524,25.2,0.551,27.6,6.8,9.0,524.0,15.1,0.052,-1.1,3.1,1.1,5,4.4,-0.14,14.4,15.9,starter
mcderdo01,Doug McDermott,2014,11,1,DEN,Creighton,1992-01-03,22.48,79.0,225.0,SF,True,2013-14,SR,F,Big East,35.0,33.7,26.7,7.0,1.6,0.2,0.1,1.8,0.526,0.449,0.864,0.603,32.8,0.644,36.2,10.9,12.0,726.0,21.7,0.074,-2.2,-0.7,0.0,5,-0.9,-3.2,8.0,9.66,bust
saricda01,Dario Šarić,2014,12,1,ORL,,1994-04-08,20.22,82.0,225.0,C,False,,,,,,,,,,,,,,,,,,,,,9.0,498.0,20.8,0.09,-0.8,3.4,1.3,5,1.9,-0.87,11.1,13.9,starter
lavinza01,Zach LaVine,2014,13,1,MIN,UCLA,1995-03-10,19.3,77.0,200.0,SG,True,2013-14,FR,G,Pac-12,37.0,24.4,9.4,2.5,1.8,0.9,0.2,1.1,0.441,0.375,0.691,0.524,14.6,0.545,20.1,2.9,12.0,693.0,38.6,0.082,0.6,14.6,4.0,5,1.3,-1.5,8.0,14.7,all_star
warretj01,T.J. Warren,2014,14,1,PHO,NC State,1993-09-05,20.8,80.0,220.0,SF,True,2013-14,SO,F,ACC,35.0,35.4,24.9,7.1,1.1,1.8,0.6,2.4,0.525,0.267,0.69,0.548,31.3,0.574,35.5,10.8,9.0,385.0,20.9,0.097,-0.4,4.1,1.1,5,2.6,-0.58,12.9,15.84,starter
paynead01,Adreian Payne,2014,15,1,ATL,Michigan State,1991-02-19,23.35,82.0,237.0,PF,True,2013-14,SR,C,Big Ten,31.0,28.1,16.4,7.3,1.3,0.5,0.9,2.0,0.503,0.423,0.79,0.565,25.1,0.607,28.9,7.5,4.0,107.0,-0.6,-0.019,-5.9,-1.4,2.4,5,-2.3,-6.56,-1.3,7.68,bust
nurkiju01,Jusuf Nurkić,2014,16,1,CHI,,1994-08-23,19.84,83.0,290.0,C,False,,,,,,,,,,,,,,,,,,,,,12.0,631.0,34.7,0.108,0.4,9.5,3.7,5,0.5,-1.56,6.0,16.86,starter
youngja01,James Young,2014,17,1,BOS,Kentucky,1995-08-16,18.86,78.0,215.0,SG,True,2013-14,FR,G,SEC,40.0,32.4,14.3,4.3,1.7,0.8,0.2,1.9,0.407,0.349,0.706,0.498,16.6,0.536,23.4,6.1,4.0,95.0,0.8,0.046,-3.4,-0.3,-1.3,4,-0.3,-4.03,0.8,6.67,bust
ennisty01,Tyler Ennis,2014,18,1,PHO,Syracuse,1994-08-24,19.84,75.0,194.0,PG,True,2013-14,FR,G,ACC,34.0,35.7,12.9,3.4,5.5,2.1,0.2,1.7,0.411,0.353,0.765,0.453,21.3,0.511,21.9,8.7,4.0,186.0,1.3,0.026,-3.4,-0.8,-0.8,5,-1.0,-3.68,0.2,9.5,bust
harriga01,Gary Harris,2014,19,1,CHI,Michigan State,1994-09-14,19.78,76.0,210.0,SG,True,2013-14,SO,G,Big Ten,35.0,32.3,16.7,4.0,2.7,1.8,0.4,1.7,0.429,0.352,0.81,0.518,22.5,0.561,26.8,10.3,12.0,666.0,27.5,0.076,-1.4,2.6,0.8,5,3.2,-1.26,16.0,12.56,rotation
cabocbr01,Bruno Caboclo,2014,20,1,TOR,,1995-09-21,18.76,81.0,218.0,PF,False,,,,,,,,,,,,,,,,,,,,,7.0,105.0,1.5,0.054,-2.7,-0.2,1.0,5,-0.4,-8.64,-0.3,2.48,bust
mcgarmi01,Mitch McGary,2014,21,1,OKC,Michigan,1992-06-06,22.05,82.0,255.0,PF,True,2013-14,SO,F,Big Ten,8.0,24.8,9.5,8.3,1.5,1.9,0.8,1.6,0.545,0.0,0.667,0.545,26.2,0.572,22.5,8.6,2.0,52.0,1.3,0.108,-2.6,-0.1,-1.9,2,-0.1,-4.6,1.3,12.0,bust
adamsjo01,Jordan Adams,2014,22,1,MEM,UCLA,1994-07-08,19.97,77.0,209.0,SG,True,2013-14,SO,G,Pac-12,36.0,30.1,17.4,5.3,2.3,2.6,0.1,1.5,0.485,0.356,0.836,0.545,28.3,0.603,26.5,11.5,2.0,32.0,0.4,0.07,1.7,0.2,6.9,2,0.2,4.15,0.4,15.05,bust
hoodro01,Rodney Hood,2014,23,1,UTA,Duke,1992-10-20,21.68,80.0,208.0,SF,True,2013-14,SO,F,ACC,35.0,32.9,16.1,3.9,2.1,0.7,0.3,1.5,0.464,0.42,0.807,0.55,20.1,0.59,23.8,7.2,8.0,448.0,17.4,0.076,-1.2,2.2,0.7,5,3.9,-0.1,15.4,13.64,rotation
napiesh01,Shabazz Napier,2014,24,1,CHO,UConn,1991-07-14,22.95,72.0,175.0,PG,True,2013-14,SR,G,AAC,40.0,35.1,18.0,5.9,4.9,1.8,0.3,2.9,0.429,0.405,0.87,0.517,25.5,0.591,27.5,12.0,6.0,345.0,8.1,0.065,-0.7,2.0,1.5,5,1.6,-0.88,6.4,12.4,rotation
capelca01,Clint Capela,2014,25,1,HOU,,1994-05-18,20.11,82.0,256.0,C,False,,,,,,,,,,,,,,,,,,,,,12.0,739.0,72.6,0.19,1.6,16.5,3.4,5,7.3,0.36,31.3,20.02,all_star
hairspj02,P.J. Hairston,2014,26,1,MIA,UNC,1992-12-24,21.5,78.0,230.0,SF,True,2012-13,SO,G,ACC,34.0,23.6,14.6,4.3,1.4,1.3,0.4,1.1,0.431,0.396,0.779,0.551,27.1,0.586,27.0,12.4,2.0,111.0,0.9,0.021,-3.9,-1.0,-2.9,4,-1.8,-4.47,1.5,7.23,bust
bogdabo01,Bogdan Bogdanović,2014,27,1,PHO,,1992-08-18,21.85,77.0,225.0,SG,False,,,,,,,,,,,,,,,,,,,,,9.0,526.0,25.0,0.081,0.1,7.7,3.6,5,,,,,starter
wilcocj01,C.J. Wilcox,2014,28,1,LAC,Washington,1990-12-30,23.49,77.0,195.0,SG,True,2013-14,SR,G,Pac-12,32.0,34.9,18.3,3.7,2.5,1.0,1.0,1.7,0.453,0.391,0.873,0.556,22.0,0.598,24.6,8.4,3.0,66.0,0.1,0.007,-4.3,-0.2,-1.5,3,-0.3,-4.83,0.1,8.1,bust
huestjo01,Josh Huestis,2014,29,1,OKC,Stanford,1991-12-19,22.52,79.0,230.0,PF,True,2013-14,SR,F,Pac-12,36.0,35.2,11.2,8.2,1.2,0.6,1.9,1.2,0.451,0.338,0.627,0.488,17.3,0.51,18.0,5.3,3.0,76.0,0.7,0.03,-3.5,-0.4,8.8,3,-0.4,0.7,0.7,12.73,bust
anderky01,Kyle Anderson,2014,30,1,SAS,UCLA,1993-09-20,20.76,80.0,230.0,SF,True,2013-14,SO,G,Pac-12,36.0,33.2,14.6,8.8,6.5,1.8,0.8,3.1,0.48,0.483,0.737,0.517,24.7,0.566,24.1,10.9,12.0,757.0,41.3,0.122,1.7,15.1,3.3,5,5.5,1.1,15.4,12.46,all_star
inglida01,Damien Inglis,2014,31,2,MIL,,1995-05-20,19.1,80.0,246.0,SF,False,,,,,,,,,,,,,,,,,,,,,1.0,20.0,-0.1,-0.024,-5.6,-0.1,-5.6,2,-0.1,-5.6,-0.1,6.7,bust
mcdankj01,K.J. McDaniels,2014,32,2,PHI,Clemson,1993-02-09,21.37,78.0,205.0,SF,True,2013-14,JR,F,ACC,36.0,33.7,17.1,7.1,1.6,1.1,2.8,2.3,0.459,0.304,0.842,0.505,28.4,0.566,29.1,12.9,3.0,148.0,1.3,0.03,-2.8,-0.4,-1.9,5,-0.7,-4.16,1.9,9.62,bust
harrijo01,Joe Harris,2014,33,2,CLE,Virginia,1991-09-06,22.8,78.0,220.0,SG,True,2013-14,SR,G,ACC,37.0,28.8,12.0,2.9,2.3,0.9,0.2,1.3,0.441,0.4,0.64,0.547,18.7,0.565,23.3,8.6,10.0,504.0,23.1,0.09,-0.7,4.1,0.5,5,1.6,-2.88,10.5,8.96,starter
earlycl01,Cleanthony Early,2014,34,2,NYK,Wichita State,1991-04-17,23.19,80.0,210.0,SF,True,2013-14,SR,F,MVC,36.0,27.4,16.4,5.9,0.8,0.8,0.8,1.9,0.484,0.373,0.844,0.57,26.5,0.627,28.8,9.0,2.0,56.0,-0.6,-0.039,-5.9,-0.8,-5.2,2,-0.8,-6.9,-0.6,5.3,bust
stokeja01,Jarnell Stokes,2014,35,2,UTA,Tennessee,1994-01-07,20.47,81.0,255.0,C,True,2013-14,JR,F,SEC,37.0,32.4,15.1,10.6,2.0,0.7,0.9,2.1,0.531,,0.696,0.531,27.6,0.576,24.6,9.5,3.0,28.0,0.6,0.202,0.1,0.1,16.8,5,0.0,3.5,0.8,21.1,bust
obryajo01,Johnny O'Bryant,2014,36,2,MIL,LSU,1993-06-01,21.07,81.0,257.0,PF,True,2013-14,JR,F,SEC,34.0,30.0,15.4,7.7,1.6,0.5,0.9,3.2,0.494,0.333,0.634,0.495,18.7,0.526,28.5,1.3,4.0,147.0,0.2,0.006,-6.2,-1.8,-1.6,5,-1.5,-4.58,0.1,11.2,bust
daniede01,DeAndre Daniels,2014,37,2,TOR,UConn,1992-04-15,22.2,81.0,195.0,,True,2013-14,JR,F,AAC,38.0,29.0,13.1,6.0,0.4,0.7,1.4,1.5,0.469,0.417,0.787,0.531,20.0,0.559,24.2,5.6,,,,,,,,0,,,,,bust
dinwisp01,Spencer Dinwiddie,2014,38,2,DET,Colorado,1993-04-06,21.22,77.0,215.0,PG,True,2013-14,JR,G,Pac-12,17.0,31.1,14.7,3.1,3.8,1.5,0.2,1.8,0.466,0.413,0.857,0.565,24.8,0.667,21.0,10.1,11.0,621.0,36.0,0.1,-0.1,8.1,2.9,5,3.0,-1.56,13.5,12.8,starter
grantje01,Jerami Grant,2014,39,2,PHI,Syracuse,1994-03-12,20.29,79.0,213.0,PF,True,2013-14,SO,F,ACC,32.0,31.4,12.1,6.8,1.4,0.8,0.6,1.2,0.496,0.0,0.674,0.496,21.6,0.547,21.1,6.4,12.0,776.0,40.7,0.09,-0.4,8.7,1.2,5,0.2,-3.14,8.4,8.94,starter
robingl02,Glenn Robinson III,2014,40,2,MIN,Michigan,1994-01-08,20.46,78.0,222.0,SF,True,2013-14,SO,F,Big Ten,37.0,32.3,13.1,4.4,1.2,0.9,0.3,1.2,0.488,0.306,0.757,0.532,18.9,0.566,22.3,5.3,7.0,304.0,7.9,0.071,-1.7,0.4,-0.3,5,0.3,-3.52,3.4,9.64,rotation
jokicni01,Nikola Jokić,2014,41,2,DEN,,1995-02-19,19.35,83.0,284.0,C,False,,,,,,,,,,,,,,,,,,,,,11.0,810.0,142.9,0.265,10.6,82.5,14.2,5,19.9,6.8,38.9,24.62,superstar
johnsni01,Nick Johnson,2014,42,2,HOU,Arizona,1992-12-22,21.51,75.0,200.0,SG,True,2013-14,JR,G,Pac-12,38.0,33.1,16.3,4.1,2.8,1.1,0.7,1.7,0.432,0.367,0.781,0.498,21.5,0.549,26.3,10.7,1.0,28.0,-0.1,-0.02,-6.5,-0.3,-6.5,1,-0.3,-6.5,-0.1,4.8,bust
tavarwa01,Edy Tavares,2014,43,2,ATL,,1992-03-22,22.26,87.0,260.0,C,False,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.2,0.118,-0.4,0.0,4.1,5,0.0,1.12,0.4,17.85,bust
brownma02,Markel Brown,2014,44,2,MIN,Oklahoma State,1992-01-29,22.41,75.0,190.0,SG,True,2013-14,SR,G,Big 12,34.0,35.3,17.2,5.3,2.9,1.0,1.0,1.6,0.473,0.379,0.768,0.541,22.0,0.591,23.1,8.9,3.0,113.0,1.1,0.029,-2.9,-0.4,-2.6,4,-0.5,-5.47,1.1,6.4,bust
poweldw01,Dwight Powell,2014,45,2,CHO,Stanford,1991-07-20,22.93,82.0,240.0,C,True,2013-14,SR,F,Pac-12,36.0,32.4,14.0,6.9,3.1,1.3,0.8,2.9,0.462,0.256,0.687,0.475,19.7,0.527,26.0,5.7,12.0,768.0,50.5,0.18,0.7,9.1,12.9,5,1.6,2.28,8.9,19.22,starter
clarkjo01,Jordan Clarkson,2014,46,2,WAS,Missouri,1992-06-07,22.05,77.0,194.0,SG,True,2013-14,JR,G,SEC,35.0,35.1,17.5,3.8,3.4,1.1,0.2,2.7,0.448,0.281,0.831,0.482,20.2,0.547,27.9,4.3,12.0,825.0,25.9,0.056,-1.1,5.1,2.7,5,2.6,-0.6,10.8,15.54,starter
smithru01,Russ Smith,2014,47,2,PHI,Louisville,1991-04-19,23.19,72.0,165.0,PG,True,2013-14,SR,G,AAC,37.0,29.3,18.2,3.3,4.6,2.0,0.1,2.8,0.468,0.387,0.705,0.541,26.2,0.576,30.7,11.5,2.0,27.0,-0.2,-0.068,-5.1,-0.1,4.4,4,-0.2,-7.75,-0.3,5.45,bust
pattela01,Lamar Patterson,2014,48,2,MIL,Pitt,1991-08-12,22.87,77.0,225.0,SG,True,2013-14,SR,G,ACC,36.0,32.6,17.1,4.9,4.3,1.4,0.3,2.6,0.441,0.388,0.754,0.528,24.2,0.569,29.1,11.4,2.0,40.0,0.1,0.006,-5.7,-0.4,-5.1,3,-0.4,-8.25,0.1,1.6,bust
bairsca01,Cameron Bairstow,2014,49,2,CHI,New Mexico,1990-12-07,23.55,81.0,250.0,C,True,2013-14,SR,F,MWC,34.0,32.9,20.4,7.4,1.6,0.6,1.5,2.0,0.556,0.333,0.735,0.558,29.0,0.611,29.9,9.7,2.0,36.0,-0.1,-0.021,-8.1,-0.3,-7.5,2,-0.2,-8.25,-0.1,4.45,bust
brownal01,Alec Brown,2014,50,2,PHO,Green Bay,1992-07-23,21.92,85.0,235.0,,True,2013-14,SR,F,Horizon,30.0,30.3,15.3,5.7,1.0,0.5,3.1,2.2,0.476,0.42,0.727,0.536,22.7,0.569,26.2,4.7,,,,,,,,0,,,,,bust
antetth01,Thanasis Antetokounmpo,2014,51,2,NYK,,1992-07-18,21.94,79.0,219.0,SF,False,,,,,,,,,,,,,,,,,,,,,7.0,232.0,2.1,0.061,-4.1,-0.9,5.9,5,0.0,5.9,0.0,32.9,bust
micicva01,Vasilije Micić,2014,52,2,PHI,,1994-01-13,20.45,75.0,188.0,PG,False,,,,,,,,,,,,,,,,,,,,,2.0,101.0,-0.6,-0.015,-5.6,-1.8,-4.4,5,,,,,bust
gential01,Alessandro Gentile,2014,53,2,MIN,,1992-11-12,21.62,79.0,230.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
dangune01,Nemanja Dangubić,2014,54,2,PHI,,1993-04-13,21.2,80.0,193.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
chrisse01,Semaj Christon,2014,55,2,MIA,Xavier,1992-11-01,21.65,75.0,190.0,PG,True,2013-14,SO,G,Big East,34.0,35.3,17.0,2.7,4.2,1.3,0.2,2.6,0.479,0.388,0.668,0.501,19.1,0.544,26.9,5.2,1.0,64.0,0.1,0.006,-5.1,-0.8,-5.1,3,-0.8,-5.1,0.1,5.7,bust
marblde01,Devyn Marble,2014,56,2,DEN,Iowa,1992-09-21,21.76,78.0,200.0,SG,True,2013-14,SR,G,Big Ten,33.0,30.2,17.0,3.2,3.6,1.8,0.2,1.7,0.42,0.349,0.714,0.479,22.6,0.528,28.4,9.0,2.0,44.0,-0.3,-0.028,-5.5,-0.4,-4.8,2,-0.4,-5.5,-0.2,5.55,bust
labeylo01,Louis Labeyrie,2014,57,2,IND,,1992-02-11,22.37,82.0,200.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
mcraejo01,Jordan McRae,2014,58,2,SAS,Tennessee,1991-03-28,23.25,77.0,179.0,SG,True,2013-14,SR,G,SEC,37.0,32.2,18.7,3.5,2.5,0.7,1.0,2.1,0.436,0.351,0.788,0.513,24.0,0.565,30.4,10.5,4.0,123.0,1.7,0.048,-2.1,0.0,2.5,5,-0.2,-2.25,1.0,13.07,rotation
thamexa01,Xavier Thames,2014,59,2,TOR,San Diego State,1991-01-19,23.43,75.0,195.0,,True,2013-14,SR,G,MWC,36.0,31.3,17.6,2.9,3.2,1.6,0.1,1.4,0.411,0.374,0.834,0.478,26.5,0.557,28.6,12.4,,,,,,,,0,,,,,bust
jeffeco01,Cory Jefferson,2014,60,2,SAS,Baylor,1990-12-26,23.5,81.0,218.0,PF,True,2013-14,SR,F,Big 12,38.0,29.0,13.7,8.2,1.0,0.4,1.3,1.3,0.5,0.368,0.64,0.519,23.8,0.553,24.2,6.3,2.0,58.0,0.9,0.071,-3.3,-0.2,-3.0,2,-0.2,-4.7,0.9,12.95,bust
townska01,Karl-Anthony Towns,2015,1,1,MIN,Kentucky,1995-11-15,19.61,84.0,248.0,C,True,2014-15,FR,F,SEC,39.0,21.1,10.3,6.7,1.1,0.5,2.3,1.4,0.566,0.25,0.813,0.57,31.4,0.627,23.7,14.3,11.0,720.0,94.6,0.187,4.3,38.5,7.8,5,21.1,5.16,50.5,25.22,superstar
russeda01,D'Angelo Russell,2015,2,1,LAL,Ohio State,1996-02-23,19.34,75.0,193.0,PG,True,2014-15,FR,G,Big Ten,35.0,33.9,19.3,5.7,5.0,1.6,0.3,2.9,0.449,0.411,0.756,0.541,26.6,0.573,30.2,11.9,11.0,655.0,26.5,0.066,0.6,12.4,3.4,5,5.6,0.2,8.5,16.36,all_star
okafoja01,Jahlil Okafor,2015,3,1,PHI,Duke,1995-12-15,19.53,82.0,270.0,C,True,2014-15,FR,C,ACC,38.0,30.1,17.3,8.5,1.3,0.8,1.4,2.5,0.664,,0.51,0.664,30.7,0.641,27.6,10.4,7.0,248.0,7.2,0.071,-2.0,0.0,7.5,5,-0.2,-2.84,3.6,14.36,rotation
porzikr01,Kristaps Porziņģis,2015,4,1,NYK,,1995-08-02,19.9,86.0,240.0,C,False,,,,,,,,,,,,,,,,,,,,,10.0,533.0,50.4,0.15,2.6,18.9,5.7,5,6.1,1.23,17.3,18.92,all_star
hezonma01,Mario Hezonja,2015,5,1,ORL,,1995-02-25,20.33,80.0,220.0,PF,False,,,,,,,,,,,,,,,,,,,,,5.0,330.0,3.2,0.025,-2.8,-1.2,-0.5,5,-1.2,-3.06,3.2,10.12,bust
caulewi01,Willie Cauley-Stein,2015,6,1,SAC,Kentucky,1993-08-18,21.85,84.0,240.0,C,True,2014-15,JR,F,SEC,39.0,25.9,8.9,6.4,1.0,1.2,1.7,1.2,0.572,,0.617,0.572,23.8,0.588,17.8,12.6,7.0,422.0,23.3,0.121,-0.1,4.4,3.1,5,4.2,-0.04,20.2,16.84,starter
mudiaem01,Emmanuel Mudiay,2015,7,1,DEN,,1996-03-05,19.31,75.0,200.0,PG,False,,,,,,,,,,,,,,,,,,,,,6.0,302.0,-0.2,-0.001,-3.2,-2.2,-1.2,5,-2.8,-3.88,-1.9,10.96,bust
johnsst04,Stanley Johnson,2015,8,1,DET,Arizona,1996-05-29,19.07,78.0,242.0,SF,True,2014-15,FR,F,Pac-12,38.0,28.4,13.8,6.5,1.7,1.5,0.4,2.2,0.446,0.371,0.742,0.501,22.5,0.551,26.6,9.4,8.0,449.0,6.9,0.037,-2.7,-1.6,-1.0,5,-1.1,-2.6,4.0,8.86,bust
kaminfr01,Frank Kaminsky,2015,9,1,CHO,Wisconsin,1993-04-04,22.23,84.0,240.0,C,True,2014-15,SR,C,Big Ten,39.0,33.6,18.8,8.2,2.6,0.8,1.5,1.6,0.547,0.416,0.78,0.59,34.4,0.628,28.6,16.2,8.0,413.0,15.9,0.094,-0.2,3.7,4.9,5,2.4,-0.48,12.4,14.18,starter
winslju01,Justise Winslow,2015,10,1,MIA,Duke,1996-03-26,19.25,78.0,222.0,PF,True,2014-15,FR,F,ACC,39.0,29.1,12.6,6.5,2.1,1.3,0.9,1.8,0.486,0.418,0.641,0.551,22.3,0.572,22.9,10.0,8.0,344.0,8.2,0.044,-2.1,-0.3,-0.6,5,0.4,-2.34,7.8,9.88,bust
turnemy01,Myles Turner,2015,11,1,IND,Texas,1996-03-24,19.26,83.0,250.0,C,True,2014-15,FR,F,Big 12,34.0,22.2,10.1,6.5,0.6,0.3,2.6,1.4,0.455,0.274,0.839,0.488,25.5,0.556,25.1,9.3,11.0,713.0,51.7,0.122,0.6,13.5,2.5,5,6.3,0.38,26.3,16.66,all_star
lylestr01,Trey Lyles,2015,12,1,UTA,Kentucky,1995-11-05,19.64,81.0,234.0,PF,True,2014-15,FR,F,SEC,36.0,23.0,8.7,5.2,1.1,0.5,0.4,1.1,0.488,0.138,0.735,0.496,19.8,0.543,20.8,8.0,10.0,650.0,22.0,0.088,-1.0,3.0,1.3,5,1.3,-1.26,10.4,12.94,starter
